Source,Target,count,Type,Weight
WB_2433_CONFLICT_AND_VIOLENCE,USPEC_POLICY1,"11222522
",Undirected,0.00231180116256
CRISISLEX_CRISISLEXREC,GENERAL_HEALTH,"27585488
",Undirected,0.00568251621411
CRISISLEX_CRISISLEXREC,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,"13418468
",Undirected,0.00276415853069
EPU_POLICY_GOVERNMENT,WB_694_BROADCAST_AND_MEDIA,"7161190
",Undirected,0.00147518065612
MEDICAL,WB_694_BROADCAST_AND_MEDIA,"7624585
",Undirected,0.00157063844179
WB_696_PUBLIC_SECTOR_MANAGEMENT,MANMADE_DISASTER_IMPLIED,"17645461
",Undirected,0.00363490463674
WB_621_HEALTH_NUTRITION_AND_POPULATION,WB_696_PUBLIC_SECTOR_MANAGEMENT,"16870340
",Undirected,0.00347523236085
CRISISLEX_C07_SAFETY,LEADER,"15686808
",Undirected,0.00323142881531
EPU_CATS_MIGRATION_FEAR_FEAR,WB_2433_CONFLICT_AND_VIOLENCE,10131315,Undirected,0.00208701625136
UNGP_FORESTS_RIVERS_OCEANS,WB_694_BROADCAST_AND_MEDIA,"10697523
",Undirected,0.00220365316351
CRISISLEX_C07_SAFETY,USPEC_POLICY1,"16744211
",Undirected,0.00344925021808
EPU_ECONOMY_HISTORIC,SECURITY_SERVICES,8944264,Undirected,0.00184248780385
AFFECT,USPEC_POLICY1,"9671118
",Undirected,0.00199221724276
EPU_POLICY_GOVERNMENT,KILL,11299480,Undirected,0.00232765424744
LEADER,MEDIA_MSM,"14345436
",Undirected,0.00295511076942
MEDIA_MSM,TAX_FNCACT_PRESIDENT,"11328412
",Undirected,0.00233361414053
GENERAL_GOVERNMENT,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,"13140117
",Undirected,0.00270681917636
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,KILL,"8731957
",Undirected,0.00179875328772
USPEC_POLICY1,MANMADE_DISASTER_IMPLIED,"13539306
",Undirected,0.00278905074555
EPU_ECONOMY,EPU_ECONOMY_HISTORIC,"10936917
",Undirected,0.00225296750903
CRISISLEX_C07_SAFETY,TAX_FNCACT_PRESIDENT,"12345439
",Undirected,0.00254311822534
UNGP_FORESTS_RIVERS_OCEANS,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,"15857346
",Undirected,0.00326655906025
WB_694_BROADCAST_AND_MEDIA,EDUCATION,"8566794
",Undirected,0.00176473027441
LEADER,TAX_FNCACT_MINISTER,"13205502
",Undirected,0.00272028826282
GENERAL_GOVERNMENT,LEADER,"24190797
",Undirected,0.00498322147445
CRISISLEX_C07_SAFETY,EPU_ECONOMY_HISTORIC,"13304306
",Undirected,0.00274064154901
EPU_CATS_MIGRATION_FEAR_FEAR,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,8862148,Undirected,0.0018255721886
LEADER,EPU_CATS_MIGRATION_FEAR_FEAR,9097534,Undirected,0.00187406089983
WB_678_DIGITAL_GOVERNMENT,GENERAL_HEALTH,"9506159
",Undirected,0.00195823625275
WB_2433_CONFLICT_AND_VIOLENCE,WB_621_HEALTH_NUTRITION_AND_POPULATION,"12913307
",Undirected,0.00266009709182
USPEC_POLITICS_GENERAL1,WB_621_HEALTH_NUTRITION_AND_POPULATION,"13203589
",Undirected,0.00271989419136
EPU_ECONOMY_HISTORIC,USPEC_POLITICS_GENERAL1,"20756882
",Undirected,0.00427584672489
AFFECT,USPEC_POLITICS_GENERAL1,"11054381
",Undirected,0.00227716469143
ELECTION,LEADER,"10466902
",Undirected,0.002156146026
UNGP_FORESTS_RIVERS_OCEANS,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"13193798
",Undirected,0.00271787727883
CRISISLEX_C07_SAFETY,EDUCATION,"13482122
",Undirected,0.00277727103706
WB_840_JUSTICE,ARMEDCONFLICT,6995803,Undirected,0.00144111149958
EPU_ECONOMY_HISTORIC,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"11565890
",Undirected,0.0023825337966
CRISISLEX_CRISISLEXREC,TERROR,"10610545
",Undirected,0.00218573599289
CRISISLEX_C07_SAFETY,WB_2433_CONFLICT_AND_VIOLENCE,"19152092
",Undirected,0.00394526547162
EPU_ECONOMY_HISTORIC,WB_696_PUBLIC_SECTOR_MANAGEMENT,"10487243
",Undirected,0.00216033620246
WB_840_JUSTICE,WB_678_DIGITAL_GOVERNMENT,"9384527
",Undirected,0.00193318047661
SECURITY_SERVICES,MANMADE_DISASTER_IMPLIED,"14827567
",Undirected,0.00305442810703
GENERAL_GOVERNMENT,EPU_POLICY_LAW,"9816541
",Undirected,0.00202217388356
WB_678_DIGITAL_GOVERNMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,"14819371
",Undirected,0.00305273975905
WB_621_HEALTH_NUTRITION_AND_POPULATION,WB_694_BROADCAST_AND_MEDIA,"7900990
",Undirected,0.00162757692677
MANMADE_DISASTER_IMPLIED,USPEC_POLITICS_GENERAL1,"16884352
",Undirected,0.00347811878495
SECURITY_SERVICES,KILL,"13715982
",Undirected,0.0028254453975
EPU_POLICY_LAW,USPEC_POLITICS_GENERAL1,"11434462
",Undirected,0.00235546007794
EPU_POLICY_LAW,USPEC_POLICY1,"10132642
",Undirected,0.00208728960882
TRIAL,WB_696_PUBLIC_SECTOR_MANAGEMENT,"15119079
",Undirected,0.00311447858236
AFFECT,GENERAL_GOVERNMENT,"10488930
",Undirected,0.00216068371869
GENERAL_GOVERNMENT,WB_694_BROADCAST_AND_MEDIA,"10764268
",Undirected,0.00221740240532
TAX_ECON_PRICE,USPEC_POLITICS_GENERAL1,"11497033
",Undirected,0.00236834949002
WB_2433_CONFLICT_AND_VIOLENCE,MANMADE_DISASTER_IMPLIED,"12219004
",Undirected,0.00251707304762
CRISISLEX_C07_SAFETY,MANMADE_DISASTER_IMPLIED,"18950189
",Undirected,0.00390367414392
WB_840_JUSTICE,TRIAL,"11945411
",Undirected,0.00246071382503
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,"15053347
",Undirected,0.00310093801509
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,EDUCATION,"10094894
",Undirected,0.00207951364988
LEADER,UNGP_FORESTS_RIVERS_OCEANS,"16313601
",Undirected,0.00336054603033
TAX_FNCACT_MINISTER,USPEC_POLICY1,"11759190
",Undirected,0.00242235293571
ARMEDCONFLICT,KILL,16420513,Undirected,0.0033825695368
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,"11087989
",Undirected,0.00228408782452
CRISISLEX_CRISISLEXREC,EPU_POLICY_GOVERNMENT,"10653316
",Undirected,0.00219454667266
WB_2670_JOBS,GENERAL_GOVERNMENT,"10282396
",Undirected,0.00211813842082
LEADER,TAX_FNCACT_PRESIDENT,"36626054
",Undirected,0.0075448419007
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,EPU_POLICY_GOVERNMENT,"14224207
",Undirected,0.0029301380099
WB_840_JUSTICE,MANMADE_DISASTER_IMPLIED,"12054464
",Undirected,0.00248317837018
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,MANMADE_DISASTER_IMPLIED,"16335808
",Undirected,0.0033651205964
MEDICAL,WB_696_PUBLIC_SECTOR_MANAGEMENT,"15981258
",Undirected,0.0032920845086
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_696_PUBLIC_SECTOR_MANAGEMENT,"11691459
",Undirected,0.00240840058128
LEADER,MANMADE_DISASTER_IMPLIED,"11934662
",Undirected,0.00245849956778
CRISISLEX_CRISISLEXREC,WB_678_DIGITAL_GOVERNMENT,"17808594
",Undirected,0.00366850947699
TERROR,USPEC_POLITICS_GENERAL1,"10439278
",Undirected,0.00215045557645
EPU_ECONOMY,EPU_POLICY_GOVERNMENT,"9797091
",Undirected,0.00201816725006
UNGP_FORESTS_RIVERS_OCEANS,EPU_ECONOMY_HISTORIC,"12743820
",Undirected,0.00262518334929
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,TRIAL,"11627683
",Undirected,0.00239526294333
EPU_CATS_MIGRATION_FEAR_FEAR,LEGISLATION,5392894,Undirected,0.00111091772587
EPU_ECONOMY,LEADER,"8792222
",Undirected,0.00181116767168
TAX_ECON_PRICE,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"7224861
",Undirected,0.00148829666443
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_840_JUSTICE,"19111933
",Undirected,0.00393699285492
CRISISLEX_T11_UPDATESSYMPATHY,CRISISLEX_CRISISLEXREC,"14685361
",Undirected,0.00302513415723
CRISISLEX_C07_SAFETY,AFFECT,"11761081
",Undirected,0.00242274247524
CRISISLEX_CRISISLEXREC,EDUCATION,"20298712
",Undirected,0.00418146527136
WB_840_JUSTICE,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"9384522
",Undirected,0.00193317944662
USPEC_POLICY1,USPEC_POLITICS_GENERAL1,"29043728
",Undirected,0.00598290866843
LEGISLATION,USPEC_POLITICS_GENERAL1,"16882819
",Undirected,0.00347780299219
MEDIA_MSM,USPEC_POLICY1,"15891007
",Undirected,0.00327349311116
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,EDUCATION,"12014092
",Undirected,0.00247486187621
UNGP_FORESTS_RIVERS_OCEANS,EPU_POLICY_GOVERNMENT,"8591583
",Undirected,0.00176983672366
CRISISLEX_CRISISLEXREC,KILL,"9519428
",Undirected,0.00196096962138
GENERAL_GOVERNMENT,EPU_POLICY_POLICY,"9159063
",Undirected,0.00188673566346
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,"14402918
",Undirected,0.00296695186489
EPU_ECONOMY_HISTORIC,GENERAL_GOVERNMENT,"10849542
",Undirected,0.00223496855777
GENERAL_GOVERNMENT,TERROR,"9644863
",Undirected,0.00198680880253
EPU_POLICY_GOVERNMENT,WB_678_DIGITAL_GOVERNMENT,"8653241
",Undirected,0.00178253806085
ARMEDCONFLICT,WB_696_PUBLIC_SECTOR_MANAGEMENT,"12877835
",Undirected,0.0026527899811
MEDICAL,WB_678_DIGITAL_GOVERNMENT,"9031457
",Undirected,0.00186044926374
CRISISLEX_CRISISLEXREC,WB_621_HEALTH_NUTRITION_AND_POPULATION,"24937799
",Undirected,0.00513710133247
CRISISLEX_CRISISLEXREC,WB_696_PUBLIC_SECTOR_MANAGEMENT,"13152812
",Undirected,0.00270943430296
ARMEDCONFLICT,MEDIA_MSM,14673904,Undirected,0.0030227740544
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,KILL,"16611483
",Undirected,0.00342190870388
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_694_BROADCAST_AND_MEDIA,"12149123
",Undirected,0.00250267780054
CRISISLEX_CRISISLEXREC,LEADER,"21276345
",Undirected,0.00438285432686
WB_694_BROADCAST_AND_MEDIA,GENERAL_HEALTH,"8013490
",Undirected,0.00165075154214
ELECTION,GENERAL_GOVERNMENT,"9380396
",Undirected,0.00193232950473
WB_2670_JOBS,WB_678_DIGITAL_GOVERNMENT,"6816734
",Undirected,0.00140422389781
SECURITY_SERVICES,WB_678_DIGITAL_GOVERNMENT,"7385474
",Undirected,0.0015213823933
EPU_ECONOMY_HISTORIC,TAX_ECON_PRICE,"9374127
",Undirected,0.00193103811216
LEADER,WB_678_DIGITAL_GOVERNMENT,"11082181
",Undirected,0.00228289139638
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,EPU_ECONOMY_HISTORIC,"12067710
",Undirected,0.00248590700089
EPU_CATS_MIGRATION_FEAR_FEAR,GENERAL_GOVERNMENT,"9808858
",Undirected,0.00202059121183
TAX_ECON_PRICE,WB_678_DIGITAL_GOVERNMENT,"7224872
",Undirected,0.0014882989304
CRISISLEX_C07_SAFETY,WB_696_PUBLIC_SECTOR_MANAGEMENT,"10736727
",Undirected,0.00221172905348
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_678_DIGITAL_GOVERNMENT,"11574386
",Undirected,0.00238428394355
CRISISLEX_C07_SAFETY,MEDIA_MSM,"17970531
",Undirected,0.00370186794534
LEADER,USPEC_POLITICS_GENERAL1,"49206288
",Undirected,0.0101363270933
WB_2433_CONFLICT_AND_VIOLENCE,WB_678_DIGITAL_GOVERNMENT,"8146843
",Undirected,0.00167822180421
WB_840_JUSTICE,CRISISLEX_C07_SAFETY,"11252132
",Undirected,0.00231790072132
TAX_FNCACT_PRESIDENT,USPEC_POLICY1,"14678023
",Undirected,0.00302362255431
EPU_CATS_MIGRATION_FEAR_FEAR,WB_694_BROADCAST_AND_MEDIA,7164325,Undirected,0.0014758264554
UNGP_FORESTS_RIVERS_OCEANS,WB_2433_CONFLICT_AND_VIOLENCE,"11168446
",Undirected,0.00230066169144
EPU_ECONOMY_HISTORIC,KILL,11344343,Undirected,0.00233689587206
UNGP_FORESTS_RIVERS_OCEANS,ARMEDCONFLICT,9911609,Undirected,0.00204175756653
UNGP_FORESTS_RIVERS_OCEANS,LEGISLATION,9889617,Undirected,0.00203722728972
EPU_ECONOMY_HISTORIC,LEADER,"14684258
",Undirected,0.003024906943
EPU_ECONOMY_HISTORIC,WB_2433_CONFLICT_AND_VIOLENCE,11499135,Undirected,0.00236878249483
EPU_ECONOMY_HISTORIC,USPEC_POLICY1,"12565217
",Undirected,0.00258839174193
CRISISLEX_C07_SAFETY,SECURITY_SERVICES,"13771510
",Undirected,0.00283688397565
TAX_FNCACT_PRESIDENT,UNGP_FORESTS_RIVERS_OCEANS,"12762160
",Undirected,0.00262896132659
USPEC_POLICY1,EDUCATION,"14834119
",Undirected,0.00305577779663
ARMEDCONFLICT,WB_678_DIGITAL_GOVERNMENT,"8215648
",Undirected,0.00169239539896
ARMEDCONFLICT,EPU_ECONOMY_HISTORIC,10883531,Undirected,0.00224197017556
WB_621_HEALTH_NUTRITION_AND_POPULATION,GENERAL_HEALTH,"14230698
",Undirected,0.0029314751337
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,SECURITY_SERVICES,"14966374
",Undirected,0.00308302187445
LEGISLATION,USPEC_POLICY1,"15455017
",Undirected,0.0031836806618
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,MANMADE_DISASTER_IMPLIED,"10593879
",Undirected,0.00218230285387
LEADER,EPU_POLICY_POLICY,"8874268
",Undirected,0.00182806886716
WB_2433_CONFLICT_AND_VIOLENCE,KILL,"12591542
",Undirected,0.00259381460192
CRISISLEX_C07_SAFETY,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,"11257494
",Undirected,0.00231900527499
WB_2670_JOBS,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"6816730
",Undirected,0.00140422307382
ARMEDCONFLICT,EPU_POLICY_GOVERNMENT,"10129336
",Undirected,0.00208660858413
SECURITY_SERVICES,WB_694_BROADCAST_AND_MEDIA,8757615,Undirected,0.001804038748
CRISISLEX_T11_UPDATESSYMPATHY,USPEC_POLITICS_GENERAL1,"10965615
",Undirected,0.00225887919892
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,GENERAL_HEALTH,"9506150
",Undirected,0.00195823439878
EPU_CATS_MIGRATION_FEAR_FEAR,EDUCATION,6205509,Undirected,0.00127831363757
WB_678_DIGITAL_GOVERNMENT,WB_621_HEALTH_NUTRITION_AND_POPULATION,"9291971
",Undirected,0.00191411425705
USPEC_POLICY1,WB_694_BROADCAST_AND_MEDIA,"11092844
",Undirected,0.00228508793792
WB_696_PUBLIC_SECTOR_MANAGEMENT,KILL,"15338462
",Undirected,0.00315967073029
KILL,MANMADE_DISASTER_IMPLIED,"18544828
",Undirected,0.00382017116383
USPEC_POLICY1,KILL,"9505516
",Undirected,0.00195810379695
TAX_FNCACT_MINISTER,USPEC_POLITICS_GENERAL1,"15912443
",Undirected,0.00327790885387
AFFECT,CRISISLEX_CRISISLEXREC,"19826185
",Undirected,0.00408412632491
EPU_ECONOMY_HISTORIC,LEGISLATION,8470226,Undirected,0.00174483759657
UNGP_FORESTS_RIVERS_OCEANS,USPEC_POLICY1,"11355466
",Undirected,0.00233918717203
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,TAX_FNCACT_MINISTER,"10310129
",Undirected,0.002123851324
UNGP_FORESTS_RIVERS_OCEANS,WB_840_JUSTICE,"12081342
",Undirected,0.00248871514628
WB_2433_CONFLICT_AND_VIOLENCE,WB_694_BROADCAST_AND_MEDIA,"7067586
",Undirected,0.00145589855215
CRISISLEX_C07_SAFETY,WB_694_BROADCAST_AND_MEDIA,"11387128
",Undirected,0.00234570943578
USPEC_POLITICS_GENERAL1,WB_2433_CONFLICT_AND_VIOLENCE,"16397296
",Undirected,0.00337778691417
EPU_CATS_MIGRATION_FEAR_FEAR,WB_678_DIGITAL_GOVERNMENT,8477591,Undirected,0.00174635476139
USPEC_POLITICS_GENERAL1,WB_696_PUBLIC_SECTOR_MANAGEMENT,"25617945
",Undirected,0.00527720908307
MEDIA_MSM,GENERAL_GOVERNMENT,"16434383
",Undirected,0.00338542670938
UNGP_FORESTS_RIVERS_OCEANS,EPU_POLICY_POLICY,"8513560
",Undirected,0.00175376425241
ARMEDCONFLICT,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"8215643
",Undirected,0.00169239436898
CRISISLEX_CRISISLEXREC,WB_694_BROADCAST_AND_MEDIA,"14872229
",Undirected,0.00306362832633
WB_840_JUSTICE,WB_694_BROADCAST_AND_MEDIA,"7840820
",Undirected,0.00161518211249
ARMEDCONFLICT,TERROR,"10998756
",Undirected,0.00226570613161
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,GENERAL_HEALTH,"13293707
",Undirected,0.00273845819125
LEADER,WB_694_BROADCAST_AND_MEDIA,"11219844
",Undirected,0.00231124950372
EPU_ECONOMY,USPEC_POLICY1,"19854560
",Undirected,0.0040899714779
GENERAL_HEALTH,MEDICAL,"11588932
",Undirected,0.00238728036982
MEDIA_MSM,WB_2433_CONFLICT_AND_VIOLENCE,"10952844
",Undirected,0.00225624841658
CRISISLEX_C07_SAFETY,LEGISLATION,"13229006
",Undirected,0.00272513000646
WB_840_JUSTICE,EPU_POLICY_GOVERNMENT,"9907258
",Undirected,0.0020408612754
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,TERROR,"15409829
",Undirected,0.00317437208829
CRISISLEX_CRISISLEXREC,EPU_CATS_MIGRATION_FEAR_FEAR,"18001650
",Undirected,0.00370827835294
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,"14821753
",Undirected,0.00305323044291
CRISISLEX_C07_SAFETY,CRISISLEX_CRISISLEXREC,"13337241
",Undirected,0.0027474260464
EPU_POLICY_GOVERNMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,"15344536
",Undirected,0.00316092195353
UNGP_FORESTS_RIVERS_OCEANS,WB_696_PUBLIC_SECTOR_MANAGEMENT,"9133498
",Undirected,0.00188146936087
CRISISLEX_CRISISLEXREC,MEDIA_MSM,"8006405
",Undirected,0.00164929205636
EPU_POLICY_GOVERNMENT,TAX_FNCACT_PRESIDENT,"12295354
",Undirected,0.00253280088658
ARMEDCONFLICT,EDUCATION,11213599,Undirected,0.00230996305507
WB_678_DIGITAL_GOVERNMENT,WB_694_BROADCAST_AND_MEDIA,"11999814
",Undirected,0.00247192065702
WB_621_HEALTH_NUTRITION_AND_POPULATION,USPEC_POLICY1,"12440644
",Undirected,0.00256273012984
CRISISLEX_CRISISLEXREC,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"17808585
",Undirected,0.00366850762302
GENERAL_GOVERNMENT,LEGISLATION,"13559555
",Undirected,0.00279322197032
TAX_FNCACT_PRESIDENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,"13715848
",Undirected,0.00282541779396
WB_840_JUSTICE,USPEC_POLICY1,"12573576
",Undirected,0.00259011366735
LEGISLATION,WB_694_BROADCAST_AND_MEDIA,8048883,Undirected,0.00165804237913
GENERAL_GOVERNMENT,WB_678_DIGITAL_GOVERNMENT,"12938562
",Undirected,0.00266529953547
WB_840_JUSTICE,WB_2433_CONFLICT_AND_VIOLENCE,"10935074
",Undirected,0.00225258785734
LEGISLATION,EPU_POLICY_LAW,"9089748
",Undirected,0.00187245701045
MEDIA_MSM,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"16919201
",Undirected,0.0034852975598
TAX_FNCACT_MINISTER,GENERAL_GOVERNMENT,"16883910
",Undirected,0.00347802773446
USPEC_POLITICS_GENERAL1,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,"23432137
",Undirected,0.00482694010828
TAX_FNCACT_PRESIDENT,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,"8355811
",Undirected,0.00172126849775
EPU_POLICY_POLITICAL,USPEC_POLITICS_GENERAL1,"11118449
",Undirected,0.00229036248038
WB_840_JUSTICE,CRISISLEX_CRISISLEXREC,"11853646
",Undirected,0.00244181054877
ELECTION,USPEC_POLITICS_GENERAL1,"14145242
",Undirected,0.00291387148987
CRISISLEX_CRISISLEXREC,UNGP_FORESTS_RIVERS_OCEANS,"11015178
",Undirected,0.00226908900746
UNGP_FORESTS_RIVERS_OCEANS,EPU_ECONOMY,"9223901
",Undirected,0.00190009206978
CRISISLEX_C07_SAFETY,ARMEDCONFLICT,"11884494
",Undirected,0.0024481651313
EPU_ECONOMY_HISTORIC,MEDIA_MSM,18586713,Undirected,0.00382879933063
MEDIA_MSM,WB_694_BROADCAST_AND_MEDIA,"15138920
",Undirected,0.00311856576052
CRISISLEX_C07_SAFETY,USPEC_POLITICS_GENERAL1,"22580929
",Undirected,0.00465159417053
USPEC_POLICY1,GENERAL_HEALTH,"13570791
",Undirected,0.0027955365479
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,USPEC_POLICY1,"14763252
",Undirected,0.00304117943692
CRISISLEX_CRISISLEXREC,USPEC_POLITICS_GENERAL1,"30288037
",Undirected,0.00623923206818
WB_696_PUBLIC_SECTOR_MANAGEMENT,GENERAL_HEALTH,"16820718
",Undirected,0.00346501039851
USPEC_POLITICS_GENERAL1,WB_840_JUSTICE,"16613451
",Undirected,0.00342231410515
