a_name,b_name,count
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_696_PUBLIC_SECTOR_MANAGEMENT,15513520
EPU_POLICY_GOVERNMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,15501136
KILL,WB_696_PUBLIC_SECTOR_MANAGEMENT,15338462
WB_2670_JOBS,WB_696_PUBLIC_SECTOR_MANAGEMENT,15149634
WB_1014_CRIMINAL_JUSTICE,WB_2024_ANTI_CORRUPTION_AUTHORITIES,15129943
TRIAL,WB_696_PUBLIC_SECTOR_MANAGEMENT,15119079
WB_2025_INVESTIGATION,WB_840_JUSTICE,15069453
WB_2433_CONFLICT_AND_VIOLENCE,WB_696_PUBLIC_SECTOR_MANAGEMENT,15019705
CRISISLEX_C07_SAFETY,SECURITY_SERVICES,15011938
WB_678_DIGITAL_GOVERNMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,14819371
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_723_PUBLIC_ADMINISTRATION,14802695
CRISISLEX_CRISISLEXREC,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,14749767
WB_2025_INVESTIGATION,WB_831_GOVERNANCE,14595831
WB_1014_CRIMINAL_JUSTICE,WB_2025_INVESTIGATION,14572215
LEADER,WB_840_JUSTICE,14553892
CRISISLEX_CRISISLEXREC,WB_831_GOVERNANCE,14531238
WB_2025_INVESTIGATION,WB_832_ANTI_CORRUPTION,14521478
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_2025_INVESTIGATION,14420859
TAX_FNCACT_POLICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,14384407
CRISISLEX_C07_SAFETY,WB_831_GOVERNANCE,14370821
GENERAL_GOVERNMENT,WB_840_JUSTICE,14340010
SECURITY_SERVICES,WB_840_JUSTICE,14280513
EPU_POLICY_GOVERNMENT,GENERAL_GOVERNMENT,14188661
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,13815049
GENERAL_HEALTH,MEDICAL,13700089
WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,13579388
TAX_FNCACT_PRESIDENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,13554740
CRISISLEX_C07_SAFETY,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,13538424
CRISISLEX_C07_SAFETY,WB_832_ANTI_CORRUPTION,13520131
CRISISLEX_CRISISLEXREC,WB_832_ANTI_CORRUPTION,13396462
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,13394887
CRISISLEX_C07_SAFETY,TAX_FNCACT_POLICE,13317042
CRISISLEX_CRISISLEXREC,USPEC_POLITICS_GENERAL1,13249100
GENERAL_GOVERNMENT,USPEC_POLITICS_GENERAL1,13151520
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR,13112937
SECURITY_SERVICES,TAX_FNCACT_POLICE,12989516
WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES,WB_696_PUBLIC_SECTOR_MANAGEMENT,12965717
EPU_POLICY_LAW,WB_696_PUBLIC_SECTOR_MANAGEMENT,12922381
ARMEDCONFLICT,WB_696_PUBLIC_SECTOR_MANAGEMENT,12877835
USPEC_POLICY1,WB_840_JUSTICE,12734940
TAX_FNCACT_PRESIDENT,USPEC_POLITICS_GENERAL1,12497770
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,12448144
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,12436741
LEADER,TAX_FNCACT_PRESIDENT,12425149
SOC_GENERALCRIME,WB_696_PUBLIC_SECTOR_MANAGEMENT,12377826
CRISISLEX_C07_SAFETY,WB_2024_ANTI_CORRUPTION_AUTHORITIES,12181620
CRISISLEX_CRISISLEXREC,SECURITY_SERVICES,12150805
WB_694_BROADCAST_AND_MEDIA,WB_696_PUBLIC_SECTOR_MANAGEMENT,12149123
UNGP_FORESTS_RIVERS_OCEANS,WB_840_JUSTICE,12081342
CRISISLEX_CRISISLEXREC,GENERAL_GOVERNMENT,12077091
MANMADE_DISASTER_IMPLIED,WB_840_JUSTICE,12054464
CRISISLEX_CRISISLEXREC,WB_2024_ANTI_CORRUPTION_AUTHORITIES,12043279
CRISISLEX_CRISISLEXREC,LEADER,11977657
SECURITY_SERVICES,WB_1014_CRIMINAL_JUSTICE,11973631
TAX_FNCACT_POLICE,WB_840_JUSTICE,11972846
TRIAL,WB_840_JUSTICE,11945411
USPEC_POLICY1,USPEC_POLITICS_GENERAL1,11921373
GENERAL_GOVERNMENT,LEADER,11918627
USPEC_POLITICS_GENERAL1,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,11825187
WB_723_PUBLIC_ADMINISTRATION,WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR,11814166
