a_name,b_name,count
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,807735
CRISISLEX_C07_SAFETY,USPEC_POLICY1,777766
CRISISLEX_CRISISLEXREC,WB_1014_CRIMINAL_JUSTICE,774107
CRISISLEX_CRISISLEXREC,KILL,768479
CRISISLEX_C07_SAFETY,GENERAL_GOVERNMENT,762715
CRISISLEX_C07_SAFETY,TAX_WORLDLANGUAGES_RUSSIA,747756
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,746330
CRISISLEX_C07_SAFETY,WB_831_GOVERNANCE,746330
SECURITY_SERVICES,WB_840_JUSTICE,745564
CRISISLEX_C07_SAFETY,WB_832_ANTI_CORRUPTION,727261
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_832_ANTI_CORRUPTION,727261
WB_831_GOVERNANCE,WB_832_ANTI_CORRUPTION,727261
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_696_PUBLIC_SECTOR_MANAGEMENT,719965
CRISISLEX_C07_SAFETY,EPU_POLICY_LAW,719444
EPU_POLICY_LAW,LEGISLATION,719168
CRISISLEX_C07_SAFETY,SOC_GENERALCRIME,716899
SECURITY_SERVICES,WB_1014_CRIMINAL_JUSTICE,706143
CRISISLEX_C07_SAFETY,EPU_ECONOMY_HISTORIC,703494
ARMEDCONFLICT,CRISISLEX_CRISISLEXREC,702650
LEADER,USPEC_POLITICS_GENERAL1,700593
CRISISLEX_C07_SAFETY,TAX_WORLDLANGUAGES_RUSSIAN,698434
CRISISLEX_C07_SAFETY,TAX_ETHNICITY_RUSSIAN,698411
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,698281
SECURITY_SERVICES,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,696929
CRISISLEX_C07_SAFETY,TAX_FNCACT_CRIMINAL,694066
CRISISLEX_CRISISLEXREC,MEDIA_MSM,676074
CRISISLEX_CRISISLEXREC,LEGISLATION,671009
CRISISLEX_CRISISLEXREC,USPEC_POLITICS_GENERAL1,661409
CRISISLEX_C07_SAFETY,CRISISLEX_T03_DEAD,657510
CRISISLEX_C07_SAFETY,WB_135_TRANSPORT,648944
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_831_GOVERNANCE,645705
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_832_ANTI_CORRUPTION,645705
CRISISLEX_C07_SAFETY,WB_2024_ANTI_CORRUPTION_AUTHORITIES,645705
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_696_PUBLIC_SECTOR_MANAGEMENT,645705
ARMEDCONFLICT,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,640102
CRISISLEX_T03_DEAD,KILL,637088
MANMADE_DISASTER_IMPLIED,SECURITY_SERVICES,636572
CRISISLEX_C07_SAFETY,TERROR,633877
LEGISLATION,WB_696_PUBLIC_SECTOR_MANAGEMENT,631794
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_840_JUSTICE,631301
WB_831_GOVERNANCE,WB_840_JUSTICE,628977
CRISISLEX_C07_SAFETY,UNGP_FORESTS_RIVERS_OCEANS,624840
WB_832_ANTI_CORRUPTION,WB_840_JUSTICE,622288
CRISISLEX_C07_SAFETY,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,617085
WB_1014_CRIMINAL_JUSTICE,WB_831_GOVERNANCE,615636
WB_1014_CRIMINAL_JUSTICE,WB_832_ANTI_CORRUPTION,610833
CRISISLEX_C07_SAFETY,TAX_FNCACT_PRESIDENT,608478
LEADER,TAX_FNCACT_PRESIDENT,608432
TAX_FNCACT_PRESIDENT,USPEC_POLITICS_GENERAL1,607942
TAX_FNCACT_POLICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,603156
LEGISLATION,SECURITY_SERVICES,602525
ARREST,CRISISLEX_CRISISLEXREC,597079
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_840_JUSTICE,593395
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,590623
CRISISLEX_C07_SAFETY,WB_678_DIGITAL_GOVERNMENT,590623
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,589642
CRISISLEX_C07_SAFETY,WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,589642
CRISISLEX_CRISISLEXREC,CRISISLEX_T03_DEAD,588414
WB_1014_CRIMINAL_JUSTICE,WB_2024_ANTI_CORRUPTION_AUTHORITIES,588290
CRISISLEX_CRISISLEXREC,WB_2433_CONFLICT_AND_VIOLENCE,587824
KILL,MANMADE_DISASTER_IMPLIED,580948
CRISISLEX_C07_SAFETY,GENERAL_HEALTH,579413
ARMEDCONFLICT,SECURITY_SERVICES,576533
KILL,SECURITY_SERVICES,572183
WB_2025_INVESTIGATION,WB_696_PUBLIC_SECTOR_MANAGEMENT,569035
WB_2025_INVESTIGATION,WB_831_GOVERNANCE,569035
WB_1014_CRIMINAL_JUSTICE,WB_2025_INVESTIGATION,569035
CRISISLEX_C07_SAFETY,WB_2025_INVESTIGATION,569035
WB_2025_INVESTIGATION,WB_840_JUSTICE,569035
WB_2025_INVESTIGATION,WB_832_ANTI_CORRUPTION,569035
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_2025_INVESTIGATION,569035
CRISISLEX_C03_WELLBEING_HEALTH,CRISISLEX_C07_SAFETY,567557
