a_name,b_name,count
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_832_ANTI_CORRUPTION,10062574
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_694_BROADCAST_AND_MEDIA,12953989
KILL,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,15378739
MANMADE_DISASTER_IMPLIED,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,15049296
TAX_FNCACT_REPRESENTATIVES,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2566936
LEGISLATION,WB_840_JUSTICE,12833612
LEGISLATION,TAX_WORLDLANGUAGES_RUSSIAN,1856092
CRISISLEX_C07_SAFETY,LEGISLATION,11784688
ARMEDCONFLICT,LEGISLATION,6068249
EPU_ECONOMY_HISTORIC,LEGISLATION,8470226
LEGISLATION,TAX_ETHNICITY_RUSSIAN,1855412
CRISISLEX_CRISISLEXREC,LEGISLATION,14449061
LEGISLATION,SECURITY_SERVICES,9812566
LEGISLATION,USPEC_POLITICS_GENERAL1,19194624
CRISISLEX_C07_SAFETY,CYBER_ATTACK,154862
LEGISLATION,USPEC_POLITICS_GENERAL1,9276504
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,8847499
LEGISLATION,MEDIA_MSM,11646393
LEGISLATION,TAX_WORLDLANGUAGES_RUSSIA,1863426
LEGISLATION,TERROR,5074032
LEGISLATION,USPEC_POLITICS_GENERAL1,13219730
GENERAL_GOVERNMENT,LEGISLATION,12245364
LEGISLATION,WB_2433_CONFLICT_AND_VIOLENCE,9550278
LEGISLATION,WB_678_DIGITAL_GOVERNMENT,10129148
LEGISLATION,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,3616496
LEGISLATION,WB_1014_CRIMINAL_JUSTICE,8659442
LEGISLATION,TAX_FNCACT_HACKERS,141044
LEGISLATION,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,10573580
EPU_POLICY_LAW,LEGISLATION,21467923
LEGISLATION,WB_696_PUBLIC_SECTOR_MANAGEMENT,18933746
LEGISLATION,USPEC_POLICY1,17598456
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_832_ANTI_CORRUPTION,8037956
LEGISLATION,WB_694_BROADCAST_AND_MEDIA,8048883
EPU_POLICY_LAW,KILL,7003194
LEGISLATION,MANMADE_DISASTER_IMPLIED,10868087
LEGISLATION,TAX_FNCACT_REPRESENTATIVES,2480214
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,1825930
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,21044185
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,8803598
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,9141039
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,1825717
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,21789637
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,14094709
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,15584928
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,220232
LEADER,USPEC_POLITICS_GENERAL1,9045689
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,17791878
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,10881367
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,2718074
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,6561046
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,15601597
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,13703919
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,10935074
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,9415870
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,4993111
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,24009587
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,172412
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,9659395
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,8972704
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,38875188
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,11962692
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_832_ANTI_CORRUPTION,17048568
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_694_BROADCAST_AND_MEDIA,7866430
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,12373815
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,11627642
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,2049734
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2760178
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,3132788
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,1822641
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,7311833
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,3800736
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_POLICE,1458503
TAX_WORLDLANGUAGES_RUSSIAN,USPEC_POLITICS_GENERAL1,4997627
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,112972
TAX_WORLDLANGUAGES_RUSSIAN,USPEC_POLITICS_GENERAL1,3304992
TAX_WORLDLANGUAGES_RUSSIAN,WB_831_GOVERNANCE,1395729
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2579852
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,7312385
TAX_WORLDLANGUAGES_RUSSIAN,TERROR,2645999
TAX_WORLDLANGUAGES_RUSSIAN,USPEC_POLITICS_GENERAL1,3879789
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2857400
TAX_WORLDLANGUAGES_RUSSIAN,WB_2433_CONFLICT_AND_VIOLENCE,3226705
TAX_WORLDLANGUAGES_RUSSIAN,WB_678_DIGITAL_GOVERNMENT,2736085
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,1801178
TAX_WORLDLANGUAGES_RUSSIAN,WB_1014_CRIMINAL_JUSTICE,1450948
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_HACKERS,99621
TAX_WORLDLANGUAGES_RUSSIAN,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2912046
EPU_POLICY_LAW,LEGISLATION,883312
TAX_WORLDLANGUAGES_RUSSIAN,WB_696_PUBLIC_SECTOR_MANAGEMENT,3581563
TAX_WORLDLANGUAGES_RUSSIAN,USPEC_POLICY1,3609758
TAX_WORLDLANGUAGES_RUSSIAN,WB_831_GOVERNANCE,1289664
TAX_WORLDLANGUAGES_RUSSIAN,WB_694_BROADCAST_AND_MEDIA,2277268
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2285273
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2581335
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_REPRESENTATIVES,761719
ARMEDCONFLICT,CRISISLEX_C07_SAFETY,16350497
CRISISLEX_C07_SAFETY,EPU_ECONOMY_HISTORIC,19204987
CRISISLEX_C07_SAFETY,TAX_ETHNICITY_RUSSIAN,4181449
CRISISLEX_C07_SAFETY,CRISISLEX_CRISISLEXREC,48652323
CRISISLEX_C07_SAFETY,SECURITY_SERVICES,38619558
CRISISLEX_C07_SAFETY,USPEC_POLITICS_GENERAL1,29628632
CRISISLEX_C07_SAFETY,CYBER_ATTACK,520482
CRISISLEX_C07_SAFETY,LEADER,16266026
CRISISLEX_C07_SAFETY,WB_831_GOVERNANCE,16619532
CRISISLEX_C07_SAFETY,MEDIA_MSM,23474330
CRISISLEX_C07_SAFETY,TAX_WORLDLANGUAGES_RUSSIA,4375005
CRISISLEX_C07_SAFETY,TERROR,14833829
CRISISLEX_C07_SAFETY,LEADER,27907864
CRISISLEX_C07_SAFETY,GENERAL_GOVERNMENT,26277992
CRISISLEX_C07_SAFETY,WB_2433_CONFLICT_AND_VIOLENCE,22557144
CRISISLEX_C07_SAFETY,WB_678_DIGITAL_GOVERNMENT,18923599
CRISISLEX_C07_SAFETY,EPU_CATS_NATIONAL_SECURITY,11561644
CRISISLEX_C07_SAFETY,WB_1014_CRIMINAL_JUSTICE,18637770
CRISISLEX_C07_SAFETY,TAX_FNCACT_HACKERS,406735
CRISISLEX_C07_SAFETY,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,19779776
CRISISLEX_C07_SAFETY,LEGISLATION,12234554
CRISISLEX_C07_SAFETY,WB_696_PUBLIC_SECTOR_MANAGEMENT,33460214
CRISISLEX_C07_SAFETY,USPEC_POLICY1,23648397
CRISISLEX_C07_SAFETY,WB_832_ANTI_CORRUPTION,15572901
CRISISLEX_C07_SAFETY,WB_694_BROADCAST_AND_MEDIA,15532778
CRISISLEX_C07_SAFETY,KILL,24841812
CRISISLEX_C07_SAFETY,MANMADE_DISASTER_IMPLIED,28084816
CRISISLEX_C07_SAFETY,TAX_FNCACT_REPRESENTATIVES,3684142
ARMEDCONFLICT,EPU_ECONOMY_HISTORIC,10883531
ARMEDCONFLICT,TAX_ETHNICITY_RUSSIAN,3919321
ARMEDCONFLICT,CRISISLEX_CRISISLEXREC,28054747
ARMEDCONFLICT,SECURITY_SERVICES,11995382
ARMEDCONFLICT,USPEC_POLITICS_GENERAL1,20431354
ARMEDCONFLICT,CYBER_ATTACK,206774
ARMEDCONFLICT,LEADER,12270712
ARMEDCONFLICT,WB_831_GOVERNANCE,6560557
ARMEDCONFLICT,MEDIA_MSM,14673904
ARMEDCONFLICT,TAX_WORLDLANGUAGES_RUSSIAN,3919882
ARMEDCONFLICT,TERROR,17115631
ARMEDCONFLICT,LEADER,19495430
ARMEDCONFLICT,GENERAL_GOVERNMENT,18198126
ARMEDCONFLICT,WB_2433_CONFLICT_AND_VIOLENCE,17553696
ARMEDCONFLICT,WB_678_DIGITAL_GOVERNMENT,10986270
ARMEDCONFLICT,EPU_CATS_NATIONAL_SECURITY,14936829
ARMEDCONFLICT,WB_840_JUSTICE,6995803
ARMEDCONFLICT,TAX_FNCACT_HACKERS,146952
ARMEDCONFLICT,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,11473118
ARMEDCONFLICT,LEGISLATION,6368210
ARMEDCONFLICT,WB_696_PUBLIC_SECTOR_MANAGEMENT,16399283
ARMEDCONFLICT,USPEC_POLICY1,14317612
ARMEDCONFLICT,WB_832_ANTI_CORRUPTION,5948186
ARMEDCONFLICT,WB_694_BROADCAST_AND_MEDIA,9483436
ARMEDCONFLICT,KILL,16420513
ARMEDCONFLICT,MANMADE_DISASTER_IMPLIED,16260299
ARMEDCONFLICT,TAX_FNCACT_REPRESENTATIVES,2565003
EPU_ECONOMY_HISTORIC,TAX_ETHNICITY_RUSSIAN,2858596
CRISISLEX_CRISISLEXREC,EPU_ECONOMY_HISTORIC,17470305
EPU_ECONOMY_HISTORIC,SECURITY_SERVICES,8944264
EPU_ECONOMY_HISTORIC,USPEC_POLITICS_GENERAL1,25826808
EPU_ECONOMY_HISTORIC,TAX_FNCACT_HACKERS,206203
EPU_ECONOMY_HISTORIC,LEADER,14443273
EPU_ECONOMY_HISTORIC,WB_831_GOVERNANCE,8471674
EPU_ECONOMY_HISTORIC,MEDIA_MSM,18586713
EPU_ECONOMY_HISTORIC,TAX_WORLDLANGUAGES_RUSSIA,3158916
EPU_ECONOMY_HISTORIC,TERROR,5805821
EPU_ECONOMY_HISTORIC,LEADER,24081563
EPU_ECONOMY_HISTORIC,GENERAL_GOVERNMENT,23161265
EPU_ECONOMY_HISTORIC,WB_2433_CONFLICT_AND_VIOLENCE,11499135
EPU_ECONOMY_HISTORIC,WB_678_DIGITAL_GOVERNMENT,15472893
EPU_ECONOMY_HISTORIC,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,4836152
EPU_ECONOMY_HISTORIC,WB_1014_CRIMINAL_JUSTICE,7381193
EPU_ECONOMY_HISTORIC,TAX_FNCACT_HACKERS,206203
EPU_ECONOMY_HISTORIC,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,16676009
EPU_ECONOMY_HISTORIC,LEGISLATION,9685075
EPU_ECONOMY_HISTORIC,WB_696_PUBLIC_SECTOR_MANAGEMENT,22630799
EPU_ECONOMY_HISTORIC,USPEC_POLICY1,31069084
EPU_ECONOMY_HISTORIC,WB_832_ANTI_CORRUPTION,7281931
EPU_ECONOMY_HISTORIC,WB_694_BROADCAST_AND_MEDIA,12298646
EPU_ECONOMY_HISTORIC,KILL,11344343
EPU_ECONOMY_HISTORIC,MANMADE_DISASTER_IMPLIED,16330266
EPU_ECONOMY_HISTORIC,TAX_FNCACT_REPRESENTATIVES,3322708
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,3800918
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_POLICE,1459865
TAX_ETHNICITY_RUSSIAN,USPEC_POLITICS_GENERAL1,4995833
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,112981
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_PRESIDENT,3305184
TAX_ETHNICITY_RUSSIAN,WB_831_GOVERNANCE,1395026
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2579974
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,7312749
TAX_ETHNICITY_RUSSIAN,TERROR,2645471
TAX_ETHNICITY_RUSSIAN,USPEC_POLITICS_GENERAL1,3878523
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2857531
TAX_ETHNICITY_RUSSIAN,WB_2433_CONFLICT_AND_VIOLENCE,3226009
TAX_ETHNICITY_RUSSIAN,WB_678_DIGITAL_GOVERNMENT,2734958
