a_name,b_name,count
WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,WB_840_JUSTICE,611652
LEADER,WB_2433_CONFLICT_AND_VIOLENCE,597130
CRISISLEX_CRISISLEXREC,KILL,593845
CRISISLEX_C07_SAFETY,WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,589642
EPU_ECONOMY_HISTORIC,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,586557
EPU_POLICY_LAW,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,585275
EPU_POLICY_LAW,LEGISLATION,585047
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,581471
ARMEDCONFLICT,TERROR,579315
CRISISLEX_CRISISLEXREC,MEDIA_MSM,572547
CRISISLEX_C07_SAFETY,USPEC_POLITICS_GENERAL1,562609
KILL,WB_2433_CONFLICT_AND_VIOLENCE,558907
MANMADE_DISASTER_IMPLIED,WB_2433_CONFLICT_AND_VIOLENCE,556659
CRISISLEX_CRISISLEXREC,SECURITY_SERVICES,552293
TERROR,WB_2433_CONFLICT_AND_VIOLENCE,547477
ARREST,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,544805
TRIAL,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,541743
SECURITY_SERVICES,WB_2433_CONFLICT_AND_VIOLENCE,541672
UNGP_FORESTS_RIVERS_OCEANS,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,538748
CRISISLEX_C07_SAFETY,WB_1014_CRIMINAL_JUSTICE,538266
CRISISLEX_CRISISLEXREC,LEADER,534902
CRISISLEX_CRISISLEXREC,LEGISLATION,531159
CRISISLEX_CRISISLEXREC,WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,529175
USPEC_POLITICS_GENERAL1,WB_696_PUBLIC_SECTOR_MANAGEMENT,528918
TAX_ETHNICITY_RUSSIAN,WB_2433_CONFLICT_AND_VIOLENCE,527265
TAX_WORLDLANGUAGES_RUSSIAN,WB_2433_CONFLICT_AND_VIOLENCE,527243
EPU_CATS_NATIONAL_SECURITY,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,526132
GENERAL_GOVERNMENT,WB_2433_CONFLICT_AND_VIOLENCE,521832
CRISISLEX_T03_DEAD,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,519775
WB_2433_CONFLICT_AND_VIOLENCE,WB_840_JUSTICE,514789
CRISISLEX_C07_SAFETY,MEDIA_MSM,513990
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,510491
TAX_FNCACT_POLICE,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,509152
CRISISLEX_C07_SAFETY,TAX_FNCACT_POLICE,508969
SECURITY_SERVICES,TAX_FNCACT_POLICE,508867
CRISISLEX_CRISISLEXREC,WB_1014_CRIMINAL_JUSTICE,504339
CRISISLEX_T03_DEAD,KILL,502359
USPEC_POLICY1,WB_2433_CONFLICT_AND_VIOLENCE,496875
ARMEDCONFLICT,USPEC_POLITICS_GENERAL1,493909
GENERAL_HEALTH,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,491597
TAX_WORLDLANGUAGES_UKRAINIAN,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,488948
TAX_ETHNICITY_UKRAINIAN,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,488931
TAX_ETHNICITY_UKRAINIAN,TAX_WORLDLANGUAGES_UKRAINIAN,488864
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,488347
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_678_DIGITAL_GOVERNMENT,488347
CRISISLEX_C07_SAFETY,WB_2490_NATIONAL_PROTECTION_AND_SECURITY,487290
SECURITY_SERVICES,WB_696_PUBLIC_SECTOR_MANAGEMENT,484162
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,483849
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_831_GOVERNANCE,483849
CRISISLEX_CRISISLEXREC,GENERAL_GOVERNMENT,483035
ARMEDCONFLICT,WB_696_PUBLIC_SECTOR_MANAGEMENT,482241
SOC_GENERALCRIME,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,481779
