a_name,b_name,count
TAX_ETHNICITY_UKRAINIAN,USPEC_POLITICS_GENERAL1,541559
TAX_ETHNICITY_UKRAINIAN,TAX_WORLDLANGUAGES_UKRAINIAN,541485
ARMEDCONFLICT,CRISISLEX_CRISISLEXREC,540570
CRISISLEX_CRISISLEXREC,KILL,533712
ARMEDCONFLICT,TAX_FNCACT_PRESIDENT,530601
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_696_PUBLIC_SECTOR_MANAGEMENT,528918
USPEC_POLITICS_GENERAL1,WB_694_BROADCAST_AND_MEDIA,521325
WB_678_DIGITAL_GOVERNMENT,WB_694_BROADCAST_AND_MEDIA,521325
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_694_BROADCAST_AND_MEDIA,521325
LEADER,LEGISLATION,520409
WB_1014_CRIMINAL_JUSTICE,WB_840_JUSTICE,519952
USPEC_POLITICS_GENERAL1,WB_1014_CRIMINAL_JUSTICE,519952
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,519952
EPU_ECONOMY_HISTORIC,USPEC_POLICY1,514361
SECURITY_SERVICES,USPEC_POLITICS_GENERAL1,513443
TERROR,USPEC_POLITICS_GENERAL1,506664
EPU_ECONOMY_HISTORIC,TAX_FNCACT_PRESIDENT,502677
LEADER,MANMADE_DISASTER_IMPLIED,502161
TRIAL,USPEC_POLITICS_GENERAL1,498170
LEADER,WB_2433_CONFLICT_AND_VIOLENCE,494603
USPEC_POLITICS_GENERAL1,WB_135_TRANSPORT,494256
LEADER,TAX_WORLDLANGUAGES_RUSSIA,494059
ARMEDCONFLICT,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,493909
TAX_WORLDLANGUAGES_RUSSIAN,USPEC_POLICY1,487245
TAX_ETHNICITY_RUSSIAN,USPEC_POLICY1,487226
LEADER,TAX_FNCACT_MINISTER,487186
CRISISLEX_CRISISLEXREC,TAX_WORLDLANGUAGES_RUSSIAN,486073
CRISISLEX_CRISISLEXREC,TAX_ETHNICITY_RUSSIAN,486071
CRISISLEX_CRISISLEXREC,WB_840_JUSTICE,483843
EPU_ECONOMY,USPEC_POLITICS_GENERAL1,482444
EPU_ECONOMY,EPU_ECONOMY_HISTORIC,482444
KILL,LEADER,480918
LEADER,WB_840_JUSTICE,480669
LEADER,UNGP_FORESTS_RIVERS_OCEANS,480413
CRISISLEX_CRISISLEXREC,LEGISLATION,476498
CRISISLEX_C07_SAFETY,SECURITY_SERVICES,472128
